taxid	kingdom	phylum	class	order	family	genus	species
2740837		Cyanobacteriota	Cyanophyceae	Acaryochloridales	Acaryochloridaceae	Acaryochloris	Acaryochloris sp. 'Moss Beach'
2741070		Myxococcota	Myxococcia	Myxococcales	Pendulisporaceae	Pendulispora	Pendulispora rubella
2741071		Myxococcota	Myxococcia	Myxococcales	Pendulisporaceae	Pendulispora	Pendulispora albinea
2741323		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marinifaba	Marinifaba aquimaris
2741333		Bacillota	Bacilli	Caryophanales	Staphylococcaceae	Staphylococcus	Staphylococcus caledonicus
2741701		Pseudomonadota	Alphaproteobacteria	Holosporales	Candidatus Paracaedibacteraceae	Candidatus Bodocaedibacter	Candidatus Bodocaedibacter vickermanii
2742137		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. NA02950
2742609		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. FME51
2746961		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces caniscabiei
2747605		Methanobacteriota	Theionarchaea				Theionarchaea archaeon
2747801		Cyanobacteriota	Cyanophyceae	Gloeomargaritales	Gloeomargaritaceae		Gloeomargaritaceae cyanobacterium C42_A2020_066
2747810		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae		Leptolyngbyaceae cyanobacterium M65_K2018_010
2748771		Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Athelia	Athelia sp. TMB
2749828		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. BR123
2750929		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Ditibartonella	Ditibartonella apihabitans
2751156		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Ningiella	
2751484		Candidatus Zixiibacteriota					
2752305		Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfosarcina	Desulfosarcina ovata
2752537		Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	
2754717		Actinomycetota		Candidatus Hakubellales	Candidatus Hakubellaceae	Candidatus Hakubella	Candidatus Hakubella thermalkaliphila
2758415		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. TRM68367
2759							
2759037		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Kordia	Kordia aestuariivivens
2759674		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. NE5-10
2759824		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	Colwellia sp. MB02u-6
2759900		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Marilutibacter	Marilutibacter penaei
2759913		Methanobacteriota	Methanomicrobia	Candidatus Methanophagales	Candidatus Methanophagaceae	Candidatus Methanophaga	Candidatus Methanophaga sp. ANME-1 ERB7
2759956		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces cupreus
2760088		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Oceanospirillum	Oceanospirillum sediminis
2760815		Candidatus Rokuibacteriota					
2761453		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Teredinibacter	Teredinibacter franksiae
2762014		Candidatus Parcubacteria					Candidatus Parcubacteria bacterium
2762020			Candidatus Sericytochromatia				Candidatus Sericytochromatia bacterium
27622		Chordata	Mammalia	Chiroptera	Molossidae	Molossus	Molossus molossus
2762507		Chloroflexota	Chloroflexia	Chloroflexales	Roseiflexaceae		Roseiflexaceae bacterium
2762511		Rotifera	Eurotatoria	Philodinida	Philodinidae	Rotaria	Rotaria sp. Silwood1
2762757		Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	Echinicola	Echinicola salinicaeni
2763		Rhodophyta					
2763117		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Alloboseaceae	Allobosea	Allobosea caraganae
2763661		Bacillota	Clostridia	Eubacteriales	Bianqueaceae	Bianquea	Bianquea renquensis
2763676		Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Qingrenia	Qingrenia yutianensis
2764186		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sabuli
2766479		Bacteroidota	Flavobacteriia	Flavobacteriales	Crocinitomicaceae	Taishania	Taishania pollutisoli
2766526		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Salinarimonadaceae	Salinarimonas	Salinarimonas sp.
2767075		Actinomycetota	Actinomycetes	Streptosporangiales	Treboniaceae	Trebonia	Trebonia sp.
2767468		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. FEN
2767591		Cyanobacteriota	Cyanophyceae	Spirulinales	Spirulinaceae	Spirulina	Spirulina sp. CCY15215
2768065		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. JC676
2768738		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Zooshikellaceae	Spartinivicinus	
2770505		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Candidatus Laterigemmans	Candidatus Laterigemmans baculatus
2771355		Bacteroidota	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	Spirosoma validum
2771471		Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurimonadaceae		
2772299		Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus	Paenibacillus arenilitoris
2772509		Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus	Paenibacillus sabuli
2773935						Candidatus Adamsella	Candidatus Adamsella sp.
2774145		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Pseudomarimonas	Pseudomarimonas arenosa
2774151		Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	Frigoriglobus	Frigoriglobus tundricola
2774603		Candidatus Krumholzibacteriota	Candidatus Krumholzibacteriia				Candidatus Krumholzibacteriia bacterium
2775585		Cyanobacteriota					Cyanobacteria bacterium HKST-UBA05
2776704		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas sp. 328
2776706		Thermoproteota	Thermoprotei	Thermofilales	Thermofilaceae	Infirmifilum	Infirmifilum lucidum
2777977		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae	Romeriopsis	Romeriopsis navalis
2778364		Chloroflexota	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonospora	Ktedonospora formicarum
2778365		Chloroflexota	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonobacter	Ktedonobacter robiniae
2778369		Chloroflexota	Ktedonobacteria	Ktedonobacterales	Reticulibacteraceae	Reticulibacter	Reticulibacter mediterranei
2779510		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia nedashkovskayae
2780075		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pararhodobacter	Pararhodobacter sp. SW119
2780086		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingosinicellaceae	Sandaracinobacteroides	Sandaracinobacteroides hominis
2780400		Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	Nostoc sp. CHAB 5715
2781735		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharothrix	Saccharothrix sp. 6-C
2781978		Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Leifsonia	Leifsonia sp. ZF2019
2782638		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. 166
2783673		Uroviricota	Caudoviricetes	Pantevenvirales	Kyanoviridae	Yellowseavirus	Yellowseavirus thirtyeight
2784339		Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides acrostichi
2785524		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Glaciecola	Glaciecola sp. MH2013
2785915		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Nucisporomicrobium	Nucisporomicrobium flavum
2785916		Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia bovistercoris
2785918		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Salinimonas	Salinimonas marina
2788943		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Pleioneaceae	Aliikangiella	Aliikangiella sp. G2MR2-5
278961		Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Terriglobus	Terriglobus sp. TAA 43
2789776		Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Actinomarinicola	Actinomarinicola tropica
2789856		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pontivivens	Pontivivens ytuae
279		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Xanthobacter	
2791032		Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Candolleomyces	
27915		Annelida	Polychaeta	Sabellida	Siboglinidae	Ridgeia	Ridgeia piscesae
2792083		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Actinoplanes	Actinoplanes aureus
27933		Porifera	Calcarea	Leucosolenida	Sycettidae	Sycon	Sycon ciliatum
2793815		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. NBAIM08
2793821		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. BRP22
2794934							sulfur-oxidizing endosymbiont of Gigantopelta aegis
2795018		Microcaldota		Candidatus Fermentimicrarchaeales	Candidatus Fermentimicrarchaeaceae	Candidatus Fermentimicrarchaeum	Candidatus Fermentimicrarchaeum limneticum
2795106		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Alloboseaceae	Allobosea	Allobosea sp. ASV33
2795602		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Bremerella	Bremerella sp.
2795688		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas sp. KC3
2795779		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rosistilla	
2795781		Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Aeoliella	
2795782		Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Botrimarina	
2795865		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Thalassoglobus	
2795979		Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Posidoniimonas	
2796396		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. TH31
2797		Rhodophyta	Bangiophyceae				
2798536		Candidatus Gribaldobacteria					
2799183		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. Boi14
2799669		Pseudomonadota	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiothrix	Candidatus Thiothrix singaporensis
280		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Xanthobacter	Xanthobacter autotrophicus
2800061		Pseudomonadota	Alphaproteobacteria	Maricaulales	Maricaulaceae		
2800062		Pseudomonadota	Alphaproteobacteria	Maricaulales	Robiginitomaculaceae		
2800110		Cyanobacteriota					Cyanobacteria bacterium REEB67
2800381		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces diacarni
2800384		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Pseudidiomarina	
2800788		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae		
2800791		Abditibacteriota	Abditibacteriia	Abditibacteriales	Abditibacteriaceae		Abditibacteriaceae bacterium
2801339		Bacillota	Bacilli	Caryophanales	Alicyclobacillaceae	Tumebacillus	Tumebacillus amylolyticus
280145		Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter colistiniresistens
2802283		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. 7-21
280236		Actinomycetota	Actinomycetes	Streptosporangiales	Nocardiopsidaceae	Nocardiopsis	Nocardiopsis gilva
280238		Actinomycetota	Actinomycetes	Streptosporangiales	Nocardiopsidaceae	Nocardiopsis	Nocardiopsis rhodophaea
2802641		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Kutzneria	Kutzneria sp. CA-103260
28033		Bacillota	Clostridia	Eubacteriales	Clostridiales Family XVII. Incertae Sedis	Sulfobacillus	
280332		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium jicamae
28034		Bacillota	Clostridia	Eubacteriales	Clostridiales Family XVII. Incertae Sedis	Sulfobacillus	Sulfobacillus thermosulfidooxidans
2803813		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas antoniana
2804349		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas sp. AO-Serp
2804617		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. LHG3406-1
280483		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassotalea	Thalassotalea loyana
2804962		Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Lentinula	Lentinula detonsa
28056		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae		
2806419		Thermoplasmatota					Thermoplasmatota archaeon
28068		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Rubrivivax	Rubrivivax gelatinosus
2807195		Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. J31TS4
2807512		Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	Humisphaera	Humisphaera borealis
2807577		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Actinocatenispora	Actinocatenispora comari
2807618		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Parashewanella	Parashewanella hymeniacidonis
2807629		Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas	Desulfuromonas sp. CSMB_57
2808963		Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae		
28105		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Sinorhizobium	
2810562		Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfolunaceae	Desulfoluna	Desulfoluna limicola
2811406		Candidatus Binatota	Candidatus Binatia	Candidatus Binatales	Candidatus Binataceae	Candidatus Binatus	Candidatus Binatus sp.
2812025		Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Syntrophotaleaceae	Syntrophotalea	
2812555		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas arenae
2812559		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Arenibaculum	Arenibaculum pallidiluteum
2812636		Chlorophyta	Chlorophyceae				
2812850		Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Leucobacter	Leucobacter soli
2812896		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae	Leptolyngbya	Leptolyngbya sp. 7M
2813037		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Parvibaculaceae		Parvibaculaceae bacterium
2813565		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. 74_A
2813578		Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Pyxidicoccus	Pyxidicoccus parkwayensis
2815303		Candidatus Brockarchaeota					Candidatus Brockarchaeota archaeon
2815343		Pseudomonadota	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Nitrogeniibacter	Nitrogeniibacter aestuarii
2815722		Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia noduli
2816853		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	Alcanivorax sp. 1008
2816856		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Aurantimonadaceae	Jiella	Jiella sonneratiae
2816950		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ottowia	Ottowia testudinis
2817376		Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides xinjiangensis
2817726		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. BE270
2817839		Methanobacteriota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanomicrobium	Methanomicrobium sp. W14
2818388		Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Sulfidibacter	Sulfidibacter corallicola
2818505		Myxococcota					
2819177		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. ISL-12
2819187		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. ISL-86
2819237		Bacteroidota	Cytophagia	Cytophagales	Roseivirgaceae	Roseivirga	Roseivirga sp. E12
28194		Bacteroidota	Cytophagia	Cytophagales	Thermonemataceae	Thermonema	
28196		Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	
28197		Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Aliarcobacter	Aliarcobacter butzleri
28201		Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Bdellovibrio	Bdellovibrio sp.
2820187		Ctenophora	Tentaculata	Lobata	Bolinopsidae	Bolinopsis	Bolinopsis microptera
28202		Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	Peredibacter starrii
2820278		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Aquabacter	Aquabacter sp. L1I39
2820280		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingosinicellaceae		
2820291		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae		Streptosporangiaceae bacterium NEAU-GS5
2820298		Methanobacteriota	Thermococci	Thermococcales	Thermococcaceae	Palaeococcus	Palaeococcus sp. (in: euryarchaeotes)
2820710		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Psychrosphaera	Psychrosphaera ytuae
2820884		Actinomycetota	Actinomycetes	Streptosporangiales	Nocardiopsidaceae	Spiractinospora	Spiractinospora alimapuensis
2821095		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Shimia	Shimia sp. R10_1
28211		Pseudomonadota	Alphaproteobacteria				
28214		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp.
2821413		Uroviricota	Caudoviricetes	Pantevenvirales	Kyanoviridae	Libanvirus	Libanvirus sp.
28216		Pseudomonadota	Betaproteobacteria				
2821754		Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	Phaeosphaeria sp. MPI-PUGE-AT-0046c
2821825		Candidatus Undinarchaeota	Candidatus Undinarchaeia	Candidatus Naiadarchaeales			
28229		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	Colwellia psychrerythraea
2823237		Bacillota	Bacilli	Caryophanales	Bacillaceae	Alteribacter	
2823264		Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Collybiopsis	Collybiopsis confluens
2823368		Thermoplasmatota	Thermoplasmata	Candidatus Sysuiplasmatales	Candidatus Sysuiplasmataceae	Candidatus Sysuiplasma	Candidatus Sysuiplasma superficiale
2823693		Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Phenylobacterium montanum
2823807		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium barranii
2824119		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Ideonella	Ideonella aquatica
2824762		Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Cohnella	Cohnella sp. GbtcB17
2824875		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. B93
28253		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinomonas	
28256		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae		
2825886		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Collimonas	Collimonas humicola
28263		Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Arcanobacterium	
282685		Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia jiangxiensis
2826939		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Stakelama	Stakelama marina
2827239		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Thetidibacter	Thetidibacter halocola
2829			Raphidophyceae	Chattonellales	Chattonellaceae	Heterosigma	Heterosigma akashiwo
2829486		Basidiomycota	Agaricomycetes	Auriculariales			Auriculariales sp. MPI-PUGE-AT-0066
2829794		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. CECT 9465
2830666		Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium allomyrinae
2831148		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Paraneptunicella	Paraneptunicella aestuarii
2831190		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfonauticaceae	Desulfovulcanus	Desulfovulcanus ferrireducens
