taxid	kingdom	phylum	class	order	family	genus	species	n_sequences
1764569		Cyanobacteriota	Cyanophyceae	Acaryochloridales	Acaryochloridaceae	Acaryochloris	Acaryochloris thomasi	1
1764581		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Tepidamorphaceae	Microbaculum	Microbaculum marinum	1
1769250		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	Roseateles oligotrophus	1
1769422		Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Galliscardovia	Galliscardovia ingluviei	1
1770526		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter crusticola	1
1772194		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia pinisoli	1
1775170		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Salipiger	Salipiger pallidus	2
1775411		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Rhodanobacteraceae			1
1775474		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax guangxiensis	1
1775688		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Aurantimonadaceae	Jiella		1
1776165		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia eburnea	1
1779134			Deltaproteobacteria	Bradymonadales				1
1783257								3
1783270								5
1783272								28
1783273								1
1784714		Bacteroidota	Cytophagia	Cytophagales	Leadbetterellaceae	Arcticibacterium	Arcticibacterium luteifluviistationis	1
1785913		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Actinorhabdospora	Actinorhabdospora filicis	1
1792502		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Puia	Puia dinghuensis	1
1794811								2
1797238		Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	Anaeromyxobacter sp. RBG_16_69_14	1
1797403		Bdellovibrionota	Bdellovibrionia	Bdellovibrionales			Bdellovibrionales bacterium RIFOXYD1_FULL_53_11	1
1797562		Pseudomonadota	Betaproteobacteria	Burkholderiales			Burkholderiales bacterium RIFCSPLOWO2_02_FULL_57_36	1
1797662		Chloroflexota					Chloroflexi bacterium RBG_16_70_13	1
1797919		Elusimicrobiota						3
1797924		Elusimicrobiota					Elusimicrobia bacterium GWA2_62_23	1
1797961		Elusimicrobiota					Elusimicrobia bacterium RIFOXYA2_FULL_53_38	1
1798227		Actinomycetota	Actinomycetes	Geodermatophilales	Geodermatophilaceae	Blastococcus	Blastococcus sp. DSM 46786	1
1798374		Candidatus Gottesmaniibacteriota					Candidatus Gottesmanbacteria bacterium RBG_16_52_11	1
1801959		Planctomycetota					Planctomycetes bacterium GWF2_50_10	1
1802408		Candidatus Uhriibacteriota					Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_48_18	1
1802538		Candidatus Woeseibacteriota					Candidatus Woesebacteria bacterium RIFOXYB1_FULL_38_16	1
1803446		Acidobacteriota					Acidobacteria bacterium 13_1_40CM_2_68_5	1
1803459		Acidobacteriota					Acidobacteria bacterium 13_1_40CM_65_14	1
1803489		Actinomycetota					Actinobacteria bacterium 13_1_40CM_4_65_12	2
1803492		Actinomycetota					Actinobacteria bacterium 13_2_20CM_2_66_6	1
1805084		Chloroflexota					Chloroflexi bacterium 13_1_40CM_68_21	1
1805109			Deltaproteobacteria				Deltaproteobacteria bacterium 13_1_20CM_2_69_21	1
1805139		Methanobacteriota					Euryarchaeota archaeon 13_1_20CM_4_64_14	1
1805207		Gemmatimonadota					Gemmatimonadetes bacterium 13_2_20CM_70_9	1
1805408		Verrucomicrobiota					Verrucomicrobia bacterium 13_1_20CM_4_54_11	1
1813816		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Leisingera	Leisingera sp. F5	1
1813871		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Panacibacter	Panacibacter ginsenosidivorans	1
1814290		Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Nitrosococcus	Nitrosococcus wardiae	1
1815559		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	Cellvibrio fontiphilus	1
1817		Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia		5
1821260		Bacillota	Bacilli	Caryophanales	Bacillaceae	Bacillus	Bacillus marinisedimentorum	1
1822464		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia		1
1823		Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia otitidiscaviarum	2
1826872		Nitrososphaerota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrosocosmicus	Candidatus Nitrosocosmicus hydrocola	1
1831		Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus sp. (in: high G+C Gram-positive bacteria)	1
183589		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia multistriata	2
1839		Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides		3
183963		Methanobacteriota	Halobacteria					5
1842727		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax	Rhodoferax koreensis	1
1850093		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter nivis	1
1852379		Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera coli	1
1852809		Bacteroidota					Bacteroidetes bacterium ADurb.Bin217	1
1852824		Candidatus Sumerlaeota					candidate division BRC1 bacterium ADurb.BinA292	1
1853229		Bacteroidota	Chitinophagia	Chitinophagales				1
1853232		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae			1
1854500		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Roseomonadaceae	Muricoccus	Muricoccus nepalensis	1
1855315		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus sp. YR651	1
1855912		Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Luteitalea	Luteitalea pratensis	3
1860092		Pseudomonadota	Alphaproteobacteria				Alphaproteobacteria bacterium MedPE-SWcel	1
1862145		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Thalassobaculaceae	Nisaea	Nisaea acidiphila	1
186479		Chloroflexota	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	Kouleothrix aurantiaca	1
1868		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Actinoplanes	Actinoplanes digitatis	1
186802		Bacillota	Clostridia	Eubacteriales				7
186803		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae			1
186807		Bacillota	Clostridia	Eubacteriales	Peptococcaceae			1
186817		Bacillota	Bacilli	Caryophanales	Bacillaceae			12
186822		Bacillota	Bacilli	Caryophanales	Paenibacillaceae			1
1868660							uncultured Mediterranean phage	1
1869		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Actinoplanes	Actinoplanes utahensis	1
1869212		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae		Chitinophagaceae bacterium	32
1869227							bacterium	3
1869338		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Rhodanobacteraceae	Dyella	Dyella sp.	1
1869339		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	Polaromonas sp.	1
1871037		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		Flavobacteriaceae bacterium	5
1871053		Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Phenylobacterium sp.	2
1871066		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp.	6
1871071		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae		Comamonadaceae bacterium	1
1871072		Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae		Nocardioidaceae bacterium	1
1872138		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Actinophytocola	Actinophytocola sp.	2
1872407		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Aestuariivita	Aestuariivita sp.	1
1872442		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Aliiroseovarius	Aliiroseovarius sp.	2
1872532		Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	Anaerovibrio sp.	1
1872578		Pseudomonadota	Betaproteobacteria	Burkholderiales		Aquabacterium	Aquabacterium sp.	2
1872627		Myxococcota	Myxococcia	Myxococcales	Archangiaceae	Archangium	Archangium sp.	3
1872638		Armatimonadota	Armatimonadia	Armatimonadales	Armatimonadaceae	Armatimonas	Armatimonas sp.	1
1873		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora		1
1873460		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharothrix	Saccharothrix sp.	1
1874826		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp.	2
1879010		Bacillota					Bacillota bacterium	1
1881019		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. TLI_105	1
1882271		Actinomycetota	Actinomycetes	Geodermatophilales	Geodermatophilaceae		Geodermatophilaceae bacterium	1
1882438		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter sp.	1
1882752		Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	Singulisphaera	Singulisphaera sp. GP187	1
1882774		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp. CF079	1
1883		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces		31
1883427		Actinomycetota	Actinomycetes				Actinomycetes bacterium	22
1885344		Rhodothermota	Rhodothermia	Rhodothermales	Rubricoccaceae	Rubrivirga	Rubrivirga sp.	1
188786		Deinococcota	Deinococci	Thermales	Thermaceae			1
188905		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Jannaschia		2
1889770		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Thioclava	Thioclava sp. SK-1	1
1890424		Cyanobacteriota	Cyanophyceae	Synechococcales				3
1890438		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae			1
1891238		Pseudomonadota	Betaproteobacteria	Burkholderiales			Burkholderiales bacterium	2
1891241		Pseudomonadota	Betaproteobacteria				Betaproteobacteria bacterium	15
1891926		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Fuerstiella	Fuerstiella marisgermanici	1
1892		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces anulatus	1
1892252		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae			2
1892254		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Oscillatoriaceae			1
1892855		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingosinicellaceae	Sphingosinicella	Sphingosinicella sp. BN140058	1
1892865		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Allostreptomyces	Allostreptomyces psammosilenae	1
1893		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces atratus	1
1894989		Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermodesulfitimonas	Thermodesulfitimonas autotrophica	1
1897614		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter sp.	1
1897631		Bacteroidota	Cytophagia	Cytophagales	Reichenbachiellaceae	Reichenbachiella	Reichenbachiella sp. MSK19-1	1
189779		Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae			1
1898103		Pseudomonadota	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae		Rhodocyclaceae bacterium	2
1898104		Bacteroidota					Bacteroidota bacterium	26
1898111		Bacteroidota	Flavobacteriia	Flavobacteriales	Cryomorphaceae		Cryomorphaceae bacterium	1
1898207		Bacillota	Clostridia	Eubacteriales			Clostridiales bacterium	2
1898956		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ottowia	Ottowia sp.	1
1898978		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter sp.	2
1903157		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Piscinibacter	Piscinibacter sp.	2
1904254		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	Hydrogenophaga sp.	2
1904378		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Amorphaceae	Acuticoccus	Acuticoccus sp.	1
1904441		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae		Paracoccaceae bacterium	3
1904827		Chloroflexota	Chloroflexia	Chloroflexales	Chloroflexaceae	Chloroflexus	Chloroflexus sp.	2
1906665							archaeon	1
1907202		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseobacter	Roseobacter sp.	1
1907725		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans	Limnohabitans sp.	1
1909293		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae		Acetobacteraceae bacterium	7
1909294		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales			Hyphomicrobiales bacterium	2
1909295		Actinomycetota	Thermoleophilia	Solirubrobacterales			Solirubrobacterales bacterium	5
1911079		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylocystaceae	Methylocystis	Methylocystis sp.	1
1912772		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Halodesulfovibrio	Halodesulfovibrio sp.	1
1913961		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae		Rhizobiaceae bacterium	1
1913988		Pseudomonadota	Alphaproteobacteria				Alphaproteobacteria bacterium	7
1913989		Pseudomonadota	Gammaproteobacteria				Gammaproteobacteria bacterium	18
1914240		Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	Zavarzinella	Zavarzinella sp.	1
1914328		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pseudooceanicola	Pseudooceanicola sp.	1
191468		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Sulfitobacter	uncultured Sulfitobacter sp.	2
1916663		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingosinicellaceae	Sandarakinorhabdus	Sandarakinorhabdus sp.	1
1917219		Bacteroidota	Flavobacteriia	Flavobacteriales	Crocinitomicaceae	Fluviicola	Fluviicola sp.	1
1917967		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Ramlibacter sp.	1
1919094		Bacteroidota					Bacteroidetes bacterium QH_2_64_74	1
1919113		Bacteroidota					Bacteroidetes bacterium SW_11_45_7	1
1919126		Cyanobacteriota					Cyanobacteria bacterium QH_9_48_43	2
1919147		Methanobacteriota	Halobacteria	Halobacteriales			Halobacteriales archaeon QH_10_65_19	1
1919154		Methanobacteriota	Halobacteria	Halobacteriales			Halobacteriales archaeon QH_6_64_20	1
1919162		Methanobacteriota	Halobacteria	Halobacteriales			Halobacteriales archaeon QH_8_64_26	1
1920174		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Octadecabacter	Octadecabacter sp.	1
192149		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Allomuricauda	Allomuricauda sp.	1
1921806		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Inhella	Inhella sp.	1
1925666		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Lutibacter	Lutibacter sp.	1
1926289		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herminiimonas	Herminiimonas sp.	1
1926625		Bacteroidota	Flavobacteriia	Flavobacteriales	Vicingaceae	Vicingus	Vicingus serpentipes	1
1926873		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae		Lysobacteraceae bacterium	1
1929288		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Tateyamaria	Tateyamaria sp.	2
1929291		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Reyranellaceae	Reyranella	Reyranella sp.	1
1932692		Lentisphaerota					Lentisphaerota bacterium	1
1933779		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Actinosynnema	Actinosynnema sp. ALI-1.44	1
1934309		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae	Alkalinema	Alkalinema sp. CACIAM 70d	1
1934400		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pseudorhodobacter	Pseudorhodobacter sp.	1
1936156		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Roseibium	Roseibium sp.	1
1936171		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Roseibium	uncultured Roseibium sp.	1
1936988		Bacteroidota	Saprospiria	Saprospirales				7
1937960		Bacteroidota	Saprospiria	Saprospirales	Lewinellaceae			1
1937961		Bacteroidota	Saprospiria	Saprospirales	Haliscomenobacteraceae			1
1940281		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Hoeflea	Hoeflea sp.	1
1940288		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Ferruginibacter sp.	3
1940289		Bacteroidota	Saprospiria	Saprospirales	Haliscomenobacteraceae	Phaeodactylibacter	Phaeodactylibacter sp.	1
1942		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces goshikiensis	3
1945892		Bacteroidota	Cytophagia	Cytophagales	Spirosomataceae		Spirosomataceae bacterium TFI 002	1
1948890		Pseudomonadota	Alphaproteobacteria	Rhodobacterales			Rhodobacterales bacterium	2
195253		Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. PCC 6312	1
1954475		Bacteroidota	Bacteroidia	Marinilabiliales	Prolixibacteraceae	Mariniphaga	Mariniphaga sp.	1
1960881		Bacteroidota	Cytophagia	Cytophagales	Spirosomataceae	Runella	Runella sp.	1
1962181		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Ideonella	Ideonella sp. A 288	2
1962908		Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Gemmatimonas sp.	1
1965333		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter	Prosthecobacter sp.	1
1966338		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pseudooctadecabacter	Pseudooctadecabacter sp.	1
1967498		Actinomycetota	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	Ilumatobacter	Ilumatobacter sp.	1
196858		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter		1
1970541		Planctomycetota	Planctomycetia	Planctomycetales			Planctomycetales bacterium 12-60-4	1
1970558		Pseudomonadota	Alphaproteobacteria	Rhodobacterales			Rhodobacterales bacterium 32-66-7	1
1970571		Acidobacteriota	Terriglobia				Acidobacteriia bacterium 12-62-4	1
1971216		Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexus	Oligoflexus sp.	1
1971397		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	Roseateles sp.	1
1973002		Pseudomonadota	Gammaproteobacteria	Chromatiales	Sedimenticolaceae	Thiosocius	Thiosocius teredinicola	1
1973479		Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Trichormus	Trichormus variabilis	1
1974085		Pseudomonadota	Alphaproteobacteria	Rhodobacterales			Rhodobacterales bacterium CG_4_9_14_3_um_filter_71_31	1
1974210		Balneolota	Balneolia	Balneolales	Balneolaceae	Rhodohalobacter	Rhodohalobacter sp.	1
1977087		Pseudomonadota					Pseudomonadota bacterium	7
1977633		Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Indivirus	Indivirus ILV1	1
1977638		Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Hokovirus	Hokovirus HKV1	1
1977640		Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Klosneuvirus	Klosneuvirus KNV1	1
1978227		Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	Steroidobacter sp.	1
1978229		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Beijerinckiaceae		Beijerinckiaceae bacterium	3
1978231		Acidobacteriota					Acidobacteriota bacterium	82
1979545		Myxococcota	Myxococcia	Myxococcales			Myxococcales bacterium FL481	1
1979955		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Eudoraea	Eudoraea sp.	1
1979962		Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas sp.	1
1980700		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	Duodenibacillus	Duodenibacillus sp.	1
1982332		Verrucomicrobiota	Verrucomicrobiia				Verrucomicrobiia bacterium Tous-C4TDCM	1
1982969		Cyanobacteriota	Cyanophyceae	Pleurocapsales	Pleurocapsaceae	Hyella	Hyella patelloides	1
1983111		Cyanobacteriota						1
1986832		Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera	Phycisphaera sp. TMED24	1
1986835		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae		Planctomycetaceae bacterium TMED240	1
1987502		Armatimonadota					Armatimonadetes bacterium Cent15-Ar3	1
199684		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	uncultured Bradyrhizobium sp.	1
2								324
20		Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium		1
2001		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Streptosporangium	Streptosporangium roseum	1
2003363		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Maritimibacter	Maritimibacter sp.	1
2004		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae			1
2004797		Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Luteitalea		2
2004800		Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Luteitalea	Luteitalea sp.	5
200644		Bacteroidota	Flavobacteriia	Flavobacteriales				8
2006848		Verrucomicrobiota	Opitutia	Opitutales	Opitutaceae		Opitutaceae bacterium	3
2006849		Pseudomonadota	Gammaproteobacteria	Lysobacterales			Lysobacterales bacterium	6
200795		Chloroflexota						6
201174		Actinomycetota						33
2013		Actinomycetota	Actinomycetes	Streptosporangiales	Nocardiopsidaceae	Nocardiopsis		1
2013562		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Roseomonadaceae	Siccirubricoccus	Siccirubricoccus deserti	1
2013742			Deltaproteobacteria				Deltaproteobacteria bacterium HGW-Deltaproteobacteria-15	2
2013763		Elusimicrobiota					Elusimicrobia bacterium HGW-Elusimicrobia-1	1
2014610		Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter	Roseisolibacter agri	1
2014804		Bacteroidota	Saprospiria	Saprospirales	Lewinellaceae		Lewinellaceae bacterium SD302	1
2015567		Pseudomonadota	Betaproteobacteria	Burkholderiales			Burkholderiales bacterium PBB5	3
2015799		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae		Hyphomicrobiaceae bacterium	4
2020856		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Muriicola	Muriicola sp.	1
2021370		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae		Sphingobacteriaceae bacterium	2
2021391		Bacteroidota	Flavobacteriia	Flavobacteriales			Flavobacteriales bacterium	16
2024425		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Hamadaea	Hamadaea sp.	1
2024834		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halioglobus	Halioglobus sp.	1
2024842		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Thalassobaculaceae	Nisaea	Nisaea sp.	1
2024848		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Parvibaculaceae	Parvibaculum	Parvibaculum sp.	1
2024872		Cyanobacteriota	Cyanophyceae	Synechococcales	Prochlorococcaceae	Cyanobium	Cyanobium sp. NAT70	1
2024885		Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. NP17	1
2024890		Verrucomicrobiota	Pedosphaerae	Pedosphaerales	Pedosphaeraceae	Pedosphaera	Pedosphaera sp.	1
2024894		Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium	4
2024896		Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae		Anaerolineaceae bacterium	1
2024979		Bdellovibrionota	Bacteriovoracia	Bacteriovoracales				1
2026172		Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Chengkuizengella		1
2026715		Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae		Pseudobdellovibrionaceae bacterium	3
2026724		Chloroflexota					Chloroflexota bacterium	32
2026728		Bacteroidota	Flavobacteriia	Flavobacteriales	Crocinitomicaceae		Crocinitomicaceae bacterium	2
2026730		Bacteroidota	Cytophagia				Cytophagia bacterium	3
2026734		Chloroflexota	Dehalococcoidia				Dehalococcoidia bacterium	1
2026735		Myxococcota	Myxococcia				Deltaproteobacteria bacterium	11
2026736		Candidatus Iainarchaeota	Candidatus Iainarchaeia	Candidatus Iainarchaeales	Candidatus Iainarchaeaceae	Candidatus Iainarchaeum	Candidatus Iainarchaeum sp.	3
2026739		Methanobacteriota					Methanobacteriota archaeon	3
2026740		Bacteroidota	Cytophagia	Cytophagales	Flammeovirgaceae		Flammeovirgaceae bacterium	3
2026741		Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae		Gemmatimonadaceae bacterium	6
2026742		Gemmatimonadota					Gemmatimonadota bacterium	15
2026749		Ignavibacteriota					Ignavibacteriota bacterium	1
2026763		Myxococcota	Myxococcia	Myxococcales			Myxococcales bacterium	8
2026764		Nanobdellota					Nanobdellota archaeon	1
2026771		Verrucomicrobiota	Opitutia				Opitutia bacterium	1
2026773							Candidatus Pacearchaeota archaeon	2
2026777		Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae		Phycisphaeraceae bacterium	2
2026778		Planctomycetota	Phycisphaerae				Phycisphaerae bacterium	3
2026779		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae		Planctomycetaceae bacterium	6
2026780		Planctomycetota					Planctomycetota bacterium	18
2026786		Pseudomonadota	Alphaproteobacteria	Rhodospirillales			Rhodospirillales bacterium	1
